strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability,cost,material_type_Aluminum,material_type_Bioplastic,material_type_Cardboard,material_type_Glass,material_type_Paper,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
0.4444444444444445,0.2,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.3791226384886327,False,False,False,False,True,0.46666666666666656,0.3222660784768981,0.44444444444444436
0.26666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.7777777777777777,0.5241754723022733,False,False,True,False,False,0.19999999999999998,0.17495798319327732,0.5555555555555555
0.6666666666666666,0.9066666666666667,0.4444444444444445,0.3333333333333333,0.0,0.6810758885686838,False,False,False,False,True,0.19999999999999998,0.3965714285714286,0.22222222222222224
0.7222222222222222,0.9600000000000002,0.3333333333333333,0.3333333333333333,0.0,0.7323086775536343,False,False,False,False,True,0.19999999999999998,0.416913123844732,0.16666666666666666
0.11111111111111112,0.10666666666666667,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.15658021133525457,False,False,False,False,True,0.13333333333333333,0.0960686600221484,0.5
0.24444444444444446,0.8400000000000001,0.3333333333333333,0.2222222222222222,1.0,0.5616394492475183,True,False,False,False,False,0.13333333333333333,0.15653065409062952,0.6666666666666666
0.35555555555555557,0.33333333333333337,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3355747678514249,True,False,False,False,False,0.3333333333333333,0.2662191321026133,0.4444444444444444
0.7777777777777778,0.8,0.5555555555555556,0.3333333333333333,1.0,0.850784502081332,False,True,False,False,False,0.19999999999999998,0.42024221453287197,0.7777777777777778
0.2777777777777778,0.56,0.8888888888888888,0.1111111111111111,1.0,0.48382965097662495,True,False,False,False,False,0.06666666666666667,0.18720328010358225,0.9444444444444444
0.022222222222222213,0.25333333333333335,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.10310598783221261,False,False,False,True,False,0.5333333333333333,0.020145137880986926,0.4444444444444444
0.9222222222222223,0.8933333333333334,0.7777777777777777,0.4444444444444445,0.0,0.8197246237592057,False,False,False,True,False,0.26666666666666666,0.5067921872250573,0.38888888888888884
0.6333333333333333,0.24000000000000005,0.6666666666666665,0.1111111111111111,0.7777777777777777,0.5414665385846942,True,False,False,False,False,0.06666666666666667,0.41086414624013295,0.7222222222222221
0.23333333333333334,0.10666666666666667,0.2222222222222222,0.1111111111111111,0.0,0.1508165225744476,False,False,False,False,True,0.06666666666666667,0.20275459098497498,0.1111111111111111
0.7333333333333333,0.33333333333333337,0.3333333333333333,0.7777777777777777,0.5555555555555556,0.5776496958053154,False,False,False,False,True,0.46666666666666656,0.4648264664095798,0.4444444444444444
0.04444444444444444,0.8533333333333334,0.4444444444444445,0.1111111111111111,0.6666666666666665,0.4069804674991994,False,False,True,False,False,0.06666666666666667,0.03158852981338188,0.5555555555555555
0.5888888888888889,0.6533333333333334,0.1111111111111111,0.0,0.3333333333333333,0.6045469100224143,False,False,True,False,False,0.0,0.36701257234085016,0.2222222222222222
0.9777777777777779,0.14666666666666667,0.6666666666666665,0.2222222222222222,0.3333333333333333,0.6384886327249439,False,False,True,False,False,0.13333333333333333,0.5967559116669925,0.4999999999999999
0.5777777777777777,0.21333333333333337,1.0,0.6666666666666665,1.0,0.5126480947806595,True,False,False,False,False,0.3999999999999999,0.3819644369178662,1.0
0.45555555555555555,0.8800000000000001,0.7777777777777777,0.4444444444444445,0.1111111111111111,0.5619596541786742,False,True,False,False,False,0.26666666666666666,0.2916564165641657,0.4444444444444444
0.6,0.28,0.4444444444444445,0.6666666666666665,0.1111111111111111,0.42138968940121674,True,False,False,False,False,0.3999999999999999,0.42212209957197566,0.2777777777777778
0.6555555555555556,0.8800000000000001,0.1111111111111111,1.0,0.2222222222222222,0.6740313800832531,False,False,False,False,True,0.6,0.39160290742157616,0.16666666666666666
0.35555555555555557,0.6666666666666667,0.7777777777777777,0.4444444444444445,0.0,0.41146333653538264,False,False,True,False,False,0.26666666666666666,0.2519056261343013,0.38888888888888884
0.1777777777777778,0.7066666666666668,1.0,0.3333333333333333,0.6666666666666665,0.4233109189881524,False,False,False,False,True,0.19999999999999998,0.12490438695163109,0.8333333333333333
0.3888888888888889,0.013333333333333336,0.8888888888888888,0.4444444444444445,0.1111111111111111,0.21133525456292024,False,False,True,False,False,0.26666666666666666,0.3210415014538726,0.5
0.8555555555555555,0.2666666666666667,0.8888888888888888,0.8888888888888888,0.4444444444444445,0.6042267050912584,True,False,False,False,False,0.5333333333333333,0.5333133732534929,0.6666666666666666
0.3666666666666667,0.013333333333333336,0.8888888888888888,0.5555555555555556,1.0,0.3227665706051873,True,False,False,False,False,0.3333333333333333,0.27719680464778507,0.9444444444444444
0.41111111111111115,0.9066666666666667,0.7777777777777777,0.4444444444444445,0.4444444444444445,0.5939801472942683,True,False,False,False,False,0.26666666666666666,0.2579148252310165,0.611111111111111
0.09999999999999999,0.4,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.16874799871918028,False,False,False,True,False,0.5333333333333333,0.08556164383561643,0.33333333333333337
0.24444444444444446,0.5466666666666667,0.5555555555555556,0.2222222222222222,0.4444444444444445,0.3759205891770733,False,False,False,False,True,0.13333333333333333,0.17765883174307656,0.5
0.9444444444444444,0.3066666666666667,0.4444444444444445,0.0,0.0,0.6365674031380084,False,False,False,True,False,0.0,0.577088632361573,0.22222222222222224
0.26666666666666666,0.9733333333333334,0.2222222222222222,0.1111111111111111,0.4444444444444445,0.5462696125520332,False,False,False,True,False,0.06666666666666667,0.17245806585214332,0.33333333333333337
0.3777777777777778,0.08,0.0,0.7777777777777777,0.6666666666666665,0.2974703810438681,False,False,False,False,True,0.46666666666666656,0.2911648568608095,0.33333333333333326
0.8888888888888888,0.12000000000000001,0.8888888888888888,0.4444444444444445,0.3333333333333333,0.5699647774575729,False,False,False,True,False,0.26666666666666666,0.5661839689985723,0.611111111111111
0.41111111111111115,0.44000000000000006,1.0,0.6666666666666665,0.6666666666666665,0.45020813320525127,True,False,False,False,False,0.3999999999999999,0.28348421285051895,0.8333333333333333
0.8111111111111111,0.68,0.0,0.4444444444444445,0.2222222222222222,0.7108549471661862,False,True,False,False,False,0.26666666666666666,0.4740969492794311,0.1111111111111111
0.5888888888888889,0.4266666666666667,0.1111111111111111,0.0,0.5555555555555556,0.5549151456932437,False,False,False,True,False,0.0,0.37872734761120264,0.33333333333333337
0.9111111111111112,0.4266666666666667,0.5555555555555556,0.4444444444444445,1.0,0.7893051552993915,True,False,False,False,False,0.26666666666666666,0.5091982820329278,0.7777777777777778
0.2,0.37333333333333335,0.6666666666666665,0.1111111111111111,0.8888888888888888,0.3557476785142491,False,False,False,True,False,0.06666666666666667,0.14752007557864905,0.7777777777777777
0.8555555555555555,0.45333333333333337,0.5555555555555556,0.4444444444444445,0.0,0.6227985910983029,False,False,False,False,True,0.26666666666666666,0.5272099447513812,0.2777777777777778
0.24444444444444446,0.7200000000000001,1.0,0.8888888888888888,0.2222222222222222,0.38328530259365984,True,False,False,False,False,0.5333333333333333,0.176712962962963,0.6111111111111112
0.4888888888888889,0.013333333333333336,0.2222222222222222,0.8888888888888888,0.4444444444444445,0.3016330451488952,False,False,True,False,False,0.5333333333333333,0.3755965559655597,0.33333333333333337
0.7444444444444445,0.8266666666666668,0.8888888888888888,0.1111111111111111,0.7777777777777777,0.8168427793788025,False,False,False,True,False,0.06666666666666667,0.4097462107860416,0.8333333333333333
0.34444444444444444,0.12000000000000001,0.3333333333333333,0.6666666666666665,0.8888888888888888,0.32853025936599417,False,False,True,False,False,0.3999999999999999,0.25926729332369247,0.611111111111111
0.5333333333333333,0.8266666666666668,0.8888888888888888,0.1111111111111111,0.6666666666666665,0.6791546589817483,False,True,False,False,False,0.06666666666666667,0.3176201372997712,0.7777777777777777
0.23333333333333334,0.9333333333333333,0.3333333333333333,0.4444444444444445,0.6666666666666665,0.5331412103746398,False,False,True,False,False,0.26666666666666666,0.15219298245614035,0.4999999999999999
0.5111111111111111,0.24000000000000005,0.7777777777777777,0.0,0.1111111111111111,0.3788024335574768,False,False,False,False,True,0.0,0.37069205759405477,0.4444444444444444
0.8333333333333334,0.09333333333333334,0.7777777777777777,0.8888888888888888,0.4444444444444445,0.5289785462696124,False,False,False,False,True,0.5333333333333333,0.5450261780104713,0.611111111111111
0.7,0.9466666666666668,0.5555555555555556,0.7777777777777777,0.2222222222222222,0.7313480627601663,False,False,False,False,True,0.46666666666666656,0.4043092287775107,0.3888888888888889
0.13333333333333336,0.7200000000000001,0.7777777777777777,0.8888888888888888,0.6666666666666665,0.38328530259365984,True,False,False,False,False,0.5333333333333333,0.09638888888888891,0.7222222222222221
0.7444444444444445,0.4266666666666667,0.8888888888888888,0.6666666666666665,0.6666666666666665,0.6375280179314762,False,False,False,False,True,0.3999999999999999,0.4546147829487681,0.7777777777777777
0.1444444444444445,0.8533333333333334,0.7777777777777777,1.0,0.7777777777777777,0.44988792827409535,False,False,True,False,False,0.6,0.09962455830388696,0.7777777777777777
0.7222222222222222,0.6533333333333334,0.6666666666666665,0.2222222222222222,0.1111111111111111,0.6416906820365034,False,False,True,False,False,0.13333333333333333,0.43992588258240684,0.38888888888888884
0.3777777777777778,0.9466666666666668,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.5257764969580532,False,True,False,False,False,0.5333333333333333,0.2475970619097587,0.5
0.26666666666666666,0.52,0.5555555555555556,0.3333333333333333,1.0,0.45533141210374634,True,False,False,False,False,0.19999999999999998,0.18323432343234322,0.7777777777777778
0.8111111111111111,0.5466666666666667,0.8888888888888888,0.5555555555555556,0.4444444444444445,0.691002241434518,False,False,False,False,True,0.3333333333333333,0.47966294262450293,0.6666666666666666
0.9555555555555555,0.3066666666666667,1.0,0.8888888888888888,0.2222222222222222,0.6442523214857507,True,False,False,False,False,0.5333333333333333,0.5811489776046738,0.6111111111111112
0.5888888888888889,0.4666666666666667,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.4860710854947166,False,True,False,False,False,0.3333333333333333,0.39627235509588454,0.2222222222222222
0.1777777777777778,0.6133333333333334,0.0,0.0,0.8888888888888888,0.4332372718539866,False,False,False,True,False,0.0,0.12403932082216267,0.4444444444444444
0.12222222222222222,0.68,0.4444444444444445,0.1111111111111111,0.2222222222222222,0.3253282100544348,False,True,False,False,False,0.06666666666666667,0.09222034307803817,0.33333333333333337
0.03333333333333334,0.013333333333333336,0.6666666666666665,0.3333333333333333,0.5555555555555556,0.07428754402817803,False,True,False,False,False,0.19999999999999998,0.03102831594634874,0.611111111111111
0.04444444444444444,0.3066666666666667,0.3333333333333333,1.0,0.7777777777777777,0.19532500800512326,True,False,False,False,False,0.6,0.03718189124028931,0.5555555555555555
0.1444444444444445,0.22666666666666668,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.1748318924111431,False,True,False,False,False,0.06666666666666667,0.12294903243390573,0.3888888888888889
0.9555555555555555,0.36000000000000004,1.0,0.1111111111111111,0.8888888888888888,0.7864233109189882,True,False,False,False,False,0.06666666666666667,0.5348987273704965,0.9444444444444444
0.13333333333333336,0.09333333333333334,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.15305795709253922,False,False,False,False,True,0.3333333333333333,0.11563454595945573,0.3888888888888889
0.7444444444444445,0.7333333333333334,0.7777777777777777,0.6666666666666665,0.2222222222222222,0.6839577329490873,False,False,True,False,False,0.3999999999999999,0.4420802433922799,0.49999999999999994
0.26666666666666666,0.8933333333333334,1.0,0.6666666666666665,0.8888888888888888,0.5622798591098301,False,False,False,False,True,0.3999999999999999,0.17069071531051447,0.9444444444444444
0.18888888888888888,0.8,1.0,0.8888888888888888,0.0,0.3480627601665065,False,False,False,False,True,0.5333333333333333,0.1401187648456057,0.5
0.7777777777777778,0.06666666666666667,0.3333333333333333,0.4444444444444445,0.4444444444444445,0.5027217419148255,False,False,False,False,True,0.26666666666666666,0.5175793735350522,0.3888888888888889
0.4000000000000001,0.8400000000000001,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.5276977265449887,False,False,False,True,False,0.3333333333333333,0.2618319010689584,0.5555555555555556
0.34444444444444444,0.9466666666666668,0.4444444444444445,1.0,0.6666666666666665,0.5827729747038104,False,False,False,False,True,0.6,0.2176208780093061,0.5555555555555555
0.45555555555555555,0.33333333333333337,0.6666666666666665,0.8888888888888888,0.7777777777777777,0.44572526416906816,False,True,False,False,False,0.5333333333333333,0.31510520487264676,0.7222222222222221
0.7111111111111111,0.4800000000000001,0.7777777777777777,0.0,0.3333333333333333,0.6125520333013128,False,True,False,False,False,0.0,0.4409849086576648,0.5555555555555555
1.0,0.4,0.6666666666666665,0.4444444444444445,0.3333333333333333,0.7348703170028819,False,False,False,False,True,0.26666666666666666,0.5764119601328903,0.4999999999999999
0.08888888888888889,0.053333333333333344,0.2222222222222222,0.0,0.7777777777777777,0.1642651296829971,False,False,False,False,True,0.0,0.07634763476347635,0.49999999999999994
0.5555555555555556,0.9733333333333334,0.5555555555555556,0.3333333333333333,0.7777777777777777,0.7531219980787702,True,False,False,False,False,0.19999999999999998,0.3168949771689498,0.6666666666666666
0.3888888888888889,0.9333333333333333,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.5907780979827089,False,False,False,True,False,0.26666666666666666,0.2444645732689211,0.5
0.2777777777777778,0.5466666666666667,0.2222222222222222,0.0,0.5555555555555556,0.41882804995196926,True,False,False,False,False,0.0,0.19577973369442567,0.3888888888888889
0.3111111111111111,0.3866666666666667,0.8888888888888888,0.6666666666666665,0.3333333333333333,0.3253282100544348,True,False,False,False,False,0.3999999999999999,0.23474269147136992,0.611111111111111
0.4333333333333334,0.9466666666666668,0.3333333333333333,0.7777777777777777,1.0,0.6897214217098944,False,False,True,False,False,0.46666666666666656,0.25645252984650374,0.6666666666666666
0.5777777777777777,0.8933333333333334,0.5555555555555556,0.4444444444444445,0.6666666666666665,0.7172590457893051,False,False,True,False,False,0.26666666666666666,0.3364534775312325,0.611111111111111
0.13333333333333336,0.7200000000000001,1.0,0.2222222222222222,0.2222222222222222,0.34229907140569965,False,True,False,False,False,0.13333333333333333,0.09933206106870231,0.6111111111111112
0.6555555555555556,0.4266666666666667,0.1111111111111111,0.7777777777777777,0.2222222222222222,0.5184117835414666,False,False,False,True,False,0.46666666666666656,0.43173766343315056,0.16666666666666666
0.18888888888888888,0.36000000000000004,0.1111111111111111,0.7777777777777777,0.7777777777777777,0.30547550432276654,False,False,True,False,False,0.46666666666666656,0.1446897228354182,0.4444444444444444
0.022222222222222213,0.5066666666666667,1.0,1.0,0.6666666666666665,0.2385526737111751,False,False,False,False,True,0.6,0.017942088934850043,0.8333333333333333
0.5555555555555556,0.4666666666666667,0.7777777777777777,0.6666666666666665,0.2222222222222222,0.4790265770092859,False,False,False,False,True,0.3999999999999999,0.3756224290972072,0.49999999999999994
0.7999999999999999,0.8400000000000001,0.7777777777777777,0.1111111111111111,0.3333333333333333,0.7896253602305476,False,False,True,False,False,0.06666666666666667,0.4470209339774557,0.5555555555555555
0.9555555555555555,0.8133333333333334,0.0,0.0,0.7777777777777777,0.9375600384245917,True,False,False,False,False,0.0,0.49317468187076513,0.38888888888888884
0.055555555555555566,0.34666666666666673,0.6666666666666665,0.2222222222222222,0.6666666666666665,0.2270252961895613,False,True,False,False,False,0.13333333333333333,0.04527661795407099,0.6666666666666665
0.5444444444444444,1.0,0.0,0.0,0.6666666666666665,0.7518411783541465,False,False,True,False,False,0.0,0.3107841345275087,0.33333333333333326
0.2555555555555556,0.6266666666666667,0.7777777777777777,0.6666666666666665,0.0,0.3317323086775536,False,True,False,False,False,0.3999999999999999,0.1918970906467901,0.38888888888888884
0.6666666666666666,0.7733333333333334,0.6666666666666665,1.0,0.4444444444444445,0.6740313800832531,False,True,False,False,False,0.6,0.39824024483550113,0.5555555555555555
0.11111111111111112,0.4266666666666667,0.3333333333333333,1.0,0.0,0.164905539545309,False,False,True,False,False,0.6,0.09538207806487081,0.16666666666666666
0.18888888888888888,0.6933333333333334,1.0,0.4444444444444445,0.5555555555555556,0.4050592379122638,False,True,False,False,False,0.26666666666666666,0.1344348222424795,0.7777777777777778
0.2888888888888889,0.08,0.6666666666666665,0.3333333333333333,0.0,0.16554594940762085,False,False,True,False,False,0.19999999999999998,0.2478571428571429,0.33333333333333326
0.8777777777777778,0.7600000000000001,0.6666666666666665,0.8888888888888888,0.2222222222222222,0.7627281460134485,False,False,False,True,False,0.5333333333333333,0.4979654859218892,0.44444444444444436
0.09999999999999999,0.6666666666666667,0.5555555555555556,1.0,0.8888888888888888,0.3730387447966698,False,False,False,True,False,0.6,0.0728311567164179,0.7222222222222222
0.8555555555555555,0.7066666666666668,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7985910983029136,False,False,True,False,False,0.46666666666666656,0.47568096848851704,0.44444444444444436
0.07777777777777777,0.7200000000000001,1.0,0.0,0.5555555555555556,0.36599423631123923,False,False,False,True,False,0.0,0.05693858415377402,0.7777777777777778
0.055555555555555566,0.1866666666666667,0.8888888888888888,0.0,0.0,0.08101184758245275,False,False,True,False,False,0.0,0.05139218009478674,0.4444444444444444
0.41111111111111115,0.6000000000000001,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5033621517771374,False,False,False,False,True,0.19999999999999998,0.2734611288604899,0.7222222222222222
0.8444444444444444,0.8133333333333334,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.7582452769772654,False,False,False,False,True,0.3333333333333333,0.48027681660899657,0.1111111111111111
0.6444444444444444,0.8933333333333334,0.3333333333333333,0.8888888888888888,0.4444444444444445,0.7082933077169387,False,False,True,False,False,0.5333333333333333,0.37724461105904405,0.3888888888888889
0.18888888888888888,0.7466666666666667,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.39609349983989744,False,True,False,False,False,0.19999999999999998,0.13529816513761467,0.3888888888888889
0.3777777777777778,0.8266666666666668,0.6666666666666665,0.7777777777777777,0.6666666666666665,0.5664425232148576,False,True,False,False,False,0.46666666666666656,0.2411692559280458,0.6666666666666665
0.5666666666666667,0.5866666666666667,0.3333333333333333,0.8888888888888888,0.4444444444444445,0.552993916106308,False,True,False,False,False,0.5333333333333333,0.3648865979381443,0.3888888888888889
0.0,0.8533333333333334,1.0,0.4444444444444445,0.5555555555555556,0.35382644892731346,False,False,True,False,False,0.26666666666666666,0.0,0.7777777777777778
0.8888888888888888,0.45333333333333337,0.4444444444444445,0.4444444444444445,0.2222222222222222,0.6740313800832531,False,False,False,False,True,0.26666666666666666,0.5309869931140015,0.33333333333333337
1.0,0.5866666666666667,0.0,0.3333333333333333,0.0,0.7579250720461095,False,False,False,False,True,0.19999999999999998,0.5688524590163935,0.0
0.5,0.8266666666666668,0.7777777777777777,0.7777777777777777,0.1111111111111111,0.5568363752801793,False,False,False,True,False,0.46666666666666656,0.3211641299876594,0.4444444444444444
1.0,0.21333333333333337,0.2222222222222222,0.2222222222222222,0.6666666666666665,0.7233429394812678,False,False,False,False,True,0.13333333333333333,0.5802675585284282,0.44444444444444436
0.6222222222222222,0.8800000000000001,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.6426512968299711,False,False,True,False,False,0.5333333333333333,0.37879142300194935,0.33333333333333337
0.5333333333333333,0.9733333333333334,0.8888888888888888,0.6666666666666665,0.2222222222222222,0.6487351905219341,False,True,False,False,False,0.3999999999999999,0.3234802874344533,0.5555555555555556
0.7777777777777778,0.9600000000000002,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.8251681075888568,False,True,False,False,False,0.5333333333333333,0.426140350877193,0.7222222222222222
0.15555555555555556,0.8533333333333334,0.4444444444444445,0.7777777777777777,0.1111111111111111,0.3679154658981748,True,False,False,False,False,0.46666666666666656,0.11371722846441949,0.2777777777777778
0.6333333333333333,0.6133333333333334,0.6666666666666665,0.1111111111111111,0.3333333333333333,0.611911623439001,True,False,False,False,False,0.06666666666666667,0.3929082240762813,0.4999999999999999
0.5666666666666667,0.053333333333333344,0.4444444444444445,0.4444444444444445,0.2222222222222222,0.3442203009926353,False,False,True,False,False,0.26666666666666666,0.42155788470700334,0.33333333333333337
0.9333333333333333,0.6933333333333334,0.7777777777777777,0.1111111111111111,0.5555555555555556,0.8456612231828371,False,False,True,False,False,0.06666666666666667,0.5056904927133935,0.6666666666666666
0.6444444444444444,0.7733333333333334,0.1111111111111111,1.0,1.0,0.7412744156260005,True,False,False,False,False,0.6,0.3700993012136815,0.5555555555555556
0.46666666666666673,0.5066666666666667,0.7777777777777777,0.2222222222222222,0.4444444444444445,0.48959333973743197,False,False,True,False,False,0.13333333333333333,0.31328460877042136,0.611111111111111
0.5444444444444444,0.4266666666666667,0.1111111111111111,0.5555555555555556,0.4444444444444445,0.4940762087736151,False,True,False,False,False,0.3333333333333333,0.36440205743677667,0.2777777777777778
0.5555555555555556,0.21333333333333337,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.5030419468459815,False,False,False,True,False,0.06666666666666667,0.3696207925010652,0.8888888888888888
0.06666666666666667,0.64,0.2222222222222222,0.7777777777777777,0.5555555555555556,0.3038744796669869,False,False,False,True,False,0.46666666666666656,0.05112966601178781,0.3888888888888889
0.4444444444444445,0.8800000000000001,0.6666666666666665,0.2222222222222222,0.0,0.5472302273455012,False,False,True,False,False,0.13333333333333333,0.28725165562913907,0.33333333333333326
0.055555555555555566,1.0,0.4444444444444445,0.7777777777777777,0.2222222222222222,0.3791226384886327,False,False,True,False,False,0.46666666666666656,0.04028325980961226,0.33333333333333337
0.09999999999999999,0.3866666666666667,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.2760166506564201,False,False,False,False,True,0.5333333333333333,0.07836888331242158,0.5555555555555556
0.5111111111111111,0.6133333333333334,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.5024015369836696,False,False,False,True,False,0.46666666666666656,0.3401960784313725,0.2777777777777778
0.3777777777777778,0.10666666666666667,0.7777777777777777,0.6666666666666665,0.3333333333333333,0.26288824847902653,False,False,False,True,False,0.3999999999999999,0.29913793103448283,0.5555555555555555
0.011111111111111113,0.4933333333333334,0.1111111111111111,0.4444444444444445,0.7777777777777777,0.2625680435478706,False,False,False,True,False,0.26666666666666666,0.008800405782399191,0.4444444444444444
0.7666666666666666,0.68,0.2222222222222222,0.8888888888888888,0.0,0.6378482228626321,False,False,False,True,False,0.5333333333333333,0.4680938416422287,0.1111111111111111
0.2777777777777778,0.6933333333333334,1.0,0.3333333333333333,1.0,0.5241754723022733,True,False,False,False,False,0.19999999999999998,0.18224789915966388,1.0
0.1777777777777778,0.17333333333333334,0.1111111111111111,0.2222222222222222,0.6666666666666665,0.23503041946845982,False,True,False,False,False,0.13333333333333333,0.14394607207674362,0.38888888888888884
0.15555555555555556,0.92,0.6666666666666665,1.0,0.5555555555555556,0.44828690361831575,True,False,False,False,False,0.6,0.10740658854742428,0.611111111111111
0.8111111111111111,0.4133333333333334,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.5994236311239192,False,False,False,True,False,0.5333333333333333,0.5071271271271272,0.5555555555555556
0.7555555555555555,0.4,0.4444444444444445,0.3333333333333333,1.0,0.6938840858149216,False,False,False,True,False,0.19999999999999998,0.44604914933837425,0.7222222222222222
0.8333333333333334,0.053333333333333344,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.48254883125200126,True,False,False,False,False,0.5333333333333333,0.5620950323974082,0.16666666666666666
0.055555555555555566,0.5333333333333334,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.23471021453730384,True,False,False,False,False,0.3333333333333333,0.044994813278008305,0.611111111111111
0.06666666666666667,0.8133333333333334,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.3893691962856228,False,False,False,False,True,0.06666666666666667,0.04798340631481909,0.7222222222222222
0.04444444444444444,0.14666666666666667,0.6666666666666665,0.4444444444444445,0.1111111111111111,0.06083893691962855,False,False,True,False,False,0.26666666666666666,0.04189556293389677,0.38888888888888884
0.7444444444444445,0.2933333333333334,0.4444444444444445,0.7777777777777777,0.7777777777777777,0.6016650656420108,False,False,True,False,False,0.46666666666666656,0.4647940823670532,0.611111111111111
0.5666666666666667,0.45333333333333337,0.6666666666666665,1.0,0.2222222222222222,0.4691002241434518,False,True,False,False,False,0.6,0.3857236268526591,0.44444444444444436
0.7666666666666666,0.64,0.5555555555555556,0.6666666666666665,0.4444444444444445,0.6951649055395452,False,False,True,False,False,0.3999999999999999,0.4522667170381564,0.5
0.5888888888888889,0.9866666666666668,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.7169388408581492,True,False,False,False,False,0.13333333333333333,0.34298769116001493,0.4444444444444444
0.9111111111111112,0.34666666666666673,0.0,0.7777777777777777,0.0,0.6048671149535703,False,False,False,False,True,0.46666666666666656,0.5677174780526737,0.0
0.7555555555555555,0.44000000000000006,0.6666666666666665,1.0,0.5555555555555556,0.6211975664425231,False,True,False,False,False,0.6,0.4660477977483706,0.611111111111111
1.0,0.16000000000000003,0.0,1.0,0.2222222222222222,0.6131924431636246,False,False,False,True,False,0.6,0.6198888447796745,0.1111111111111111
0.24444444444444446,0.026666666666666672,0.3333333333333333,1.0,0.3333333333333333,0.1456932436759526,False,True,False,False,False,0.6,0.21335941866964786,0.3333333333333333
0.5222222222222221,0.4266666666666667,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5453089977585655,True,False,False,False,False,0.3333333333333333,0.33794032324906753,0.8888888888888888
0.5777777777777777,0.7466666666666667,0.6666666666666665,0.3333333333333333,1.0,0.7162984309958373,False,False,False,False,True,0.19999999999999998,0.3366417910447761,0.8333333333333333
0.7444444444444445,0.5066666666666667,0.6666666666666665,0.3333333333333333,0.8888888888888888,0.7098943323727185,False,False,False,True,False,0.19999999999999998,0.435374531835206,0.7777777777777777
0.5,1.0,0.8888888888888888,0.7777777777777777,0.2222222222222222,0.6352865834133845,False,False,True,False,False,0.46666666666666656,0.30575680438613667,0.5555555555555556
0.8555555555555555,0.92,0.2222222222222222,0.0,0.6666666666666665,0.9023374959974384,False,False,False,False,True,0.0,0.44973910116142063,0.44444444444444436
0.611111111111111,0.34666666666666673,0.2222222222222222,0.1111111111111111,1.0,0.5991034261927632,False,False,False,True,False,0.06666666666666667,0.38215859030837,0.6111111111111112
0.8444444444444444,0.4800000000000001,0.7777777777777777,0.7777777777777777,0.1111111111111111,0.6304835094460455,False,False,True,False,False,0.46666666666666656,0.517910447761194,0.4444444444444444
0.7333333333333333,0.68,0.6666666666666665,1.0,0.3333333333333333,0.6628242074927952,False,False,False,True,False,0.6,0.4410167533217793,0.4999999999999999
0.9666666666666666,0.3866666666666667,0.4444444444444445,0.6666666666666665,0.0,0.6551392891450527,False,False,True,False,False,0.3999999999999999,0.5840394660475914,0.22222222222222224
0.7111111111111111,0.7066666666666668,1.0,1.0,0.2222222222222222,0.6436119116234389,False,False,False,True,False,0.6,0.43265147087473216,0.6111111111111112
0.8555555555555555,0.09333333333333334,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5526737111751521,False,False,False,True,False,0.06666666666666667,0.5510208290369148,0.611111111111111
0.8333333333333334,0.9466666666666668,0.4444444444444445,1.0,0.7777777777777777,0.8805635606788345,False,False,True,False,False,0.6,0.44312957602588116,0.611111111111111
0.7444444444444445,0.34666666666666673,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5722062119756643,True,False,False,False,False,0.19999999999999998,0.47350305498981676,0.3333333333333333
0.8333333333333334,0.2666666666666667,0.1111111111111111,0.0,0.7777777777777777,0.6701889209093821,False,False,False,True,False,0.0,0.49894555214723924,0.4444444444444444
0.3666666666666667,0.14666666666666667,1.0,0.4444444444444445,0.3333333333333333,0.2785782901056676,False,True,False,False,False,0.26666666666666666,0.2867768595041323,0.6666666666666666
